token,score
subtle,8.952
subverted,8.952
supporter,8.952
surviving,8.952
tariq,8.952
tayammum,8.952
temptations,8.952
terminated,8.952
terribly,8.952
toppled,8.952
traces,8.952
travelling,8.952
treatment,8.952
tries,8.952
trunk,8.952
trustee,8.952
tubba,8.952
tumbling,8.952
tuwa,8.952
unarmed,8.952
unchaste,8.952
uncles,8.952
ungratefulness,8.952
unpleasant,8.952
verbally,8.952
whispers,8.952
whosoever,8.952
winner,8.952
woeful,8.952
worshipper,8.952
asher,8.949
astonished,8.949
baptized,8.949
mourning,8.949
prophesied,8.949
rachel,8.949
repay,8.949
simeon,8.949
threshing,8.949
vessels,8.949
meet,8.933
palm,8.876
remembered,8.874
fat,8.832
defend,8.813
sounded,8.813
jews,8.763
streets,8.760
aroused,8.725
desolation,8.725
esther,8.725
gladness,8.725
goodness,8.725
haste,8.725
joash,8.725
lions,8.725
mourn,8.725
prosper,8.725
shout,8.725
synagogue,8.725
mount,8.675
away,8.664
altars,8.652
tenth,8.652
actions,8.627
apes,8.627
bewildered,8.627
composed,8.627
constant,8.627
consultation,8.627
dealings,8.627
details,8.627
disappear,8.627
distribution,8.627
dress,8.627
engulfed,8.627
equality,8.627
exact,8.627
grains,8.627
greed,8.627
healthy,8.627
increasing,8.627
involved,8.627
lawfully,8.627
monstrous,8.627
mud,8.627
obligation,8.627
pardoning,8.627
partners,8.627
perpetuated,8.627
persistent,8.627
planning,8.627
pledged,8.627
punishing,8.627
retreat,8.627
straying,8.627
strongest,8.627
study,8.627
submits,8.627
sufficiently,8.627
sunset,8.627
surprised,8.627
suspicions,8.627
temporary,8.627
widespread,8.627
broke,8.549
pour,8.544
wings,8.544
garments,8.522
ransom,8.515
sad,8.515
shade,8.515
balak,8.501
benaiah,8.501
circumcised,8.501
demons,8.501
issachar,8.501
jesse,8.501
pestilence,8.501
spirits,8.501
talked,8.501
believed,8.453
brass,8.387
chance,8.387
hasty,8.387
helpers,8.387
pilgrimage,8.387
purposes,8.387
security,8.387
treat,8.387
united,8.387
speaking,8.352
sold,8.338
neck,8.328
respect,8.297
winds,8.297
ahaz,8.277
defile,8.277
encamped,8.277
ephod,8.277
nathan,8.277
rejoiced,8.277
shed,8.277
teeth,8.277
trumpets,8.277
delay,8.270
red,8.210
turns,8.179
bound,8.152
removed,8.112
filthy,8.111
leaving,8.111
maidens,8.111
behave,8.100
plots,8.100
bondage,8.053
ephah,8.053
harlotry,8.053
hired,8.053
horse,8.053
mizpah,8.053
ordinance,8.053
rehoboam,8.053
shimei,8.053
snare,8.053
washed,8.053
womb,8.011
lie,7.929
condemnation,7.919
twice,7.919
blemish,7.829
caleb,7.829
corners,7.829
despise,7.829
hadad,7.829
james,7.829
merari,7.829
mercies,7.829
seir,7.829
testimonies,7.829
workers,7.829
sign,7.807
hated,7.768
inquire,7.768
spoil,7.768
strangers,7.768
affliction,7.709
valley,7.703
sealed,7.691
trust,7.617
ben,7.605
chronicles,7.605
countries,7.605
divisions,7.605
herod,7.605
jehoiakim,7.605
risen,7.605
samson,7.605
wages,7.605
wooden,7.605
zechariah,7.605
appeared,7.604
evening,7.604
blind,7.595
follows,7.563
unto,7.563
flocks,7.557
slain,7.552
chambers,7.548
robe,7.548
thoughts,7.548
provided,7.522
forward,7.516
wives,7.503
carved,7.467
ends,7.467
leader,7.467
bringing,7.382
dew,7.382
fatherless,7.382
gath,7.382
gilgal,7.382
indignation,7.382
instruments,7.382
maidservant,7.382
profane,7.382
savior,7.382
words,7.373
oath,7.360
devoured,7.327
drank,7.327
glorified,7.327
stretch,7.327
thorns,7.327
harvest,7.253
pleasure,7.235
trouble,7.232
amaziah,7.158
bowl,7.158
cleansed,7.158
dismayed,7.158
doctrine,7.158
hamath,7.158
ramah,7.158
root,7.158
royal,7.158
sanctify,7.158
sarah,7.158
sidon,7.158
touches,7.158
violent,7.112
floor,7.107
thousands,7.107
worthy,7.107
addition,7.090
charitable,7.090
cure,7.090
debts,7.090
deprive,7.090
entrusted,7.090
foremost,7.090
laden,7.090
loving,7.090
mature,7.090
peaceful,7.090
seduced,7.090
solemnly,7.090
step,7.090
strengthens,7.090
named,7.085
gospel,7.080
elisha,7.039
perfect,7.039
disgraced,6.966
falling,6.966
questions,6.966
solemn,6.966
armed,6.934
barley,6.934
dried,6.934
gideon,6.934
marveled,6.934
net,6.934
philip,6.934
provoke,6.934
sabbaths,6.934
sockets,6.934
spices,6.934
wounded,6.934
woven,6.934
labor,6.899
heads,6.895
fellow,6.887
greet,6.887
pursue,6.887
silent,6.887
sow,6.887
stumble,6.887
scribes,6.878
thought,6.825
hold,6.803
lot,6.780
difficulty,6.777
hiding,6.777
prosperous,6.777
afford,6.750
colors,6.750
condition,6.750
dumb,6.750
faithless,6.750
firmly,6.750
humiliation,6.750
remind,6.750
adversaries,6.710
ai,6.710
anoint,6.710
beersheba,6.710
boards,6.710
borne,6.710
countenance,6.710
crowd,6.710
gibeon,6.710
herds,6.710
heshbon,6.710
justified,6.710
ninth,6.710
pity,6.710
shemaiah,6.710
shiloh,6.710
sits,6.710
vanity,6.710
slaughter,6.671
bought,6.667
caught,6.667
hungry,6.667
noise,6.667
tore,6.667
held,6.612
room,6.612
false,6.599
care,6.486
demon,6.486
dug,6.486
harp,6.486
hebrew,6.486
line,6.486
majesty,6.486
plundered,6.486
poles,6.486
rebuked,6.486
salt,6.486
sanctified,6.486
shekel,6.486
thigh,6.486
vessel,6.486
calf,6.482
lest,6.479
tribes,6.455
boast,6.447
execute,6.447
spear,6.447
judges,6.399
plainly,6.334
transgress,6.334
ahaziah,6.262
bars,6.262
ceased,6.262
eli,6.262
feasts,6.262
furnace,6.262
gedaliah,6.262
grown,6.262
inhabitant,6.262
lampstand,6.262
ministry,6.262
molded,6.262
overlaid,6.262
praises,6.262
sihon,6.262
tribute,6.262
uncleanness,6.262
younger,6.262
fifth,6.260
judged,6.260
appearance,6.228
eats,6.228
queen,6.188
scribe,6.188
perish,6.184
refuge,6.172
long,6.167
springs,6.165
cup,6.056
wild,6.056
early,6.039
acacia,6.038
barnabas,6.038
basket,6.038
branch,6.038
gatekeepers,6.038
heeded,6.038
knees,6.038
leah,6.038
letters,6.038
likeness,6.038
nazareth,6.038
philistine,6.038
strife,6.038
supplication,6.038
thrust,6.038
wail,6.038
commits,6.026
beat,6.009
bird,6.009
count,6.009
eighty,6.009
planted,6.009
valor,6.009
walks,6.009
takes,6.003
brother,6.002
sin,5.984
alike,5.982
measured,5.976
satisfied,5.976
shield,5.976
money,5.972
divorce,5.954
grass,5.852
accumulated,5.836
acting,5.836
arranged,5.836
bits,5.836
constellations,5.836
consummation,5.836
doubled,5.836
event,5.836
expected,5.836
forbearance,5.836
freedom,5.836
grasp,5.836
illness,5.836
insulted,5.836
intentions,5.836
invites,5.836
keys,5.836
knowledgeable,5.836
locked,5.836
persisted,5.836
quantity,5.836
radiant,5.836
rendered,5.836
repel,5.836
retaliation,5.836
rush,5.836
scale,5.836
slowly,5.836
smoothly,5.836
stare,5.836
survive,5.836
whispering,5.836
worlds,5.836
abiathar,5.814
armor,5.814
bosom,5.814
depths,5.814
folly,5.814
foreign,5.814
hananiah,5.814
jezreel,5.814
kirjath,5.814
loaves,5.814
lovingkindness,5.814
outer,5.814
played,5.814
rebekah,5.814
sown,5.814
thread,5.814
night,5.810
peace,5.808
naked,5.790
need,5.774
plant,5.765
murder,5.717
taking,5.717
doing,5.699
greater,5.681
portion,5.649
chamber,5.591
courts,5.591
cubit,5.591
drawn,5.591
elam,5.591
faithfulness,5.591
firstfruits,5.591
fountain,5.591
gateway,5.591
genealogy,5.591
governors,5.591
hilkiah,5.591
hittite,5.591
jealousy,5.591
judas,5.591
kadesh,5.591
kid,5.591
kissed,5.591
micah,5.591
province,5.591
provoked,5.591
puts,5.591
sprinkle,5.591
statute,5.591
stronghold,5.591
valiant,5.591
hates,5.571
hurt,5.571
soldiers,5.571
flowing,5.571
heat,5.571
conceived,5.555
drunk,5.555
transgressions,5.555
kill,5.547
forbid,5.537
showed,5.497
declare,5.486
humble,5.457
approached,5.450
cow,5.450
response,5.450
saves,5.450
job,5.447
sides,5.438
case,5.424
ships,5.424
donkeys,5.416
advise,5.399
favorable,5.399
remembering,5.399
rescued,5.399
rituals,5.399
tests,5.399
served,5.387
ahasuerus,5.367
array,5.367
base,5.367
behalf,5.367
bowls,5.367
defense,5.367
got,5.367
hail,5.367
holiness,5.367
hundreds,5.367
inasmuch,5.367
jephthah,5.367
journeyed,5.367
lad,5.367
lamps,5.367
mourned,5.367
obtained,5.367
precepts,5.367
provinces,5.367
ramoth,5.367
sandals,5.367
shallum,5.367
thanksgiving,5.367
trampled,5.367
understood,5.367
uriah,5.367
uzziah,5.367
waist,5.367
waited,5.367
weapons,5.367
guilt,5.353
stands,5.353
heed,5.352
blue,5.345
clothing,5.345
gifts,5.345
spare,5.345
weep,5.345
prophet,5.318
leads,5.273
sorrow,5.247
mixed,5.246
abides,5.143
boaz,5.143
circumcision,5.143
conscience,5.143
council,5.143
doings,5.143
eunuchs,5.143
fiery,5.143
merchants,5.143
obed,5.143
overtake,5.143
perceive,5.143
phinehas,5.143
scales,5.143
siege,5.143
swords,5.143
utensils,5.143
pray,5.136
regard,5.136
understand,5.136
counted,5.135
falls,5.135
fig,5.135
idol,5.133
murdered,5.133
rightly,5.133
birth,5.113
blessed,5.113
entered,5.066
profit,5.045
tomorrow,5.030
rebellious,4.983
gain,4.971
turned,4.961
scattered,4.945
air,4.927
dies,4.927
adonijah,4.919
baasha,4.919
beaten,4.919
coals,4.919
cords,4.919
darius,4.919
disciple,4.919
division,4.919
faint,4.919
gershon,4.919
gomorrah,4.919
heave,4.919
hewn,4.919
joram,4.919
kindled,4.919
kohath,4.919
levite,4.919
memorial,4.919
ministered,4.919
nebat,4.919
perished,4.919
regular,4.919
reported,4.919
shields,4.919
shoulder,4.919
singers,4.919
singing,4.919
square,4.919
zeruiah,4.919
careful,4.918
fruitful,4.918
talents,4.918
began,4.912
battle,4.883
journey,4.875
prince,4.846
weeping,4.846
hope,4.843
rivers,4.838
slaughtered,4.832
treacherous,4.750
opposite,4.720
piece,4.720
accepting,4.709
acquire,4.709
annoyed,4.709
ant,4.709
arrival,4.709
ascends,4.709
ascribing,4.709
assist,4.709
attracted,4.709
await,4.709
battlefield,4.709
behaves,4.709
calamities,4.709
capable,4.709
carve,4.709
childish,4.709
coats,4.709
code,4.709
conceives,4.709
conditions,4.709
confuse,4.709
delightful,4.709
demolished,4.709
disappointed,4.709
disciplined,4.709
disregarded,4.709
distinctly,4.709
enabled,4.709
engage,4.709
engaged,4.709
exemption,4.709
exercising,4.709
expounded,4.709
facts,4.709
fertile,4.709
fewer,4.709
forgetfulness,4.709
fortune,4.709
grazed,4.709
gulf,4.709
habits,4.709
homeland,4.709
hoopoe,4.709
horde,4.709
horizon,4.709
intelligent,4.709
interpretations,4.709
issues,4.709
laughing,4.709
lustful,4.709
manage,4.709
maturity,4.709
merely,4.709
moral,4.709
paper,4.709
populated,4.709
precede,4.709
producing,4.709
protest,4.709
providing,4.709
purifies,4.709
purposely,4.709
quails,4.709
quake,4.709
reduced,4.709
relation,4.709
responded,4.709
rights,4.709
roused,4.709
scholars,4.709
scorching,4.709
scornfully,4.709
sever,4.709
severity,4.709
shooting,4.709
situation,4.709
sport,4.709
subjected,4.709
suggested,4.709
swearing,4.709
tales,4.709
tasks,4.709
terms,4.709
theft,4.709
tone,4.709
tortured,4.709
twinkling,4.709
awake,4.701
awesome,4.701
churches,4.701
proclaimed,4.701
shepherds,4.701
abijah,4.695
abishai,4.695
amalekites,4.695
anointing,4.695
arnon,4.695
asaph,4.695
baruch,4.695
blasphemed,4.695
caesar,4.695
cedars,4.695
concubine,4.695
eagle,4.695
eighteen,4.695
ezra,4.695
figs,4.695
foreigner,4.695
fourteenth,4.695
fro,4.695
johanan,4.695
lachish,4.695
midianites,4.695
ordinances,4.695
perceived,4.695
persia,4.695
persuaded,4.695
profaned,4.695
remaining,4.695
require,4.695
shaphan,4.695
stirred,4.695
trembled,4.695
whirlwind,4.695
zeal,4.695
past,4.682
short,4.661
hidden,4.607
army,4.600
pillar,4.513
teaching,4.513
veil,4.513
sitting,4.510
far,4.507
assembled,4.484
nun,4.484
restored,4.484
8th,4.476
9th,4.476
abase,4.476
abated,4.476
abates,4.476
abrogate,4.476
abrogation,4.476
absolve,4.476
abu,4.476
accent,4.476
accusations,4.476
achieves,4.476
additional,4.476
admits,4.476
admitting,4.476
adopted,4.476
adoration,4.476
ads,4.476
advancing,4.476
advent,4.476
adverse,4.476
advises,4.476
advisor,4.476
affair,4.476
aggression,4.476
agonies,4.476
ahmad,4.476
ahqaf,4.476
ailment,4.476
aimlessly,4.476
aisha,4.476
allah,4.476
allege,4.476
allows,4.476
aloft,4.476
alteration,4.476
alternates,4.476
amass,4.476
amazedly,4.476
amidst,4.476
amorous,4.476
ample,4.476
announcement,4.476
annoyance,4.476
annoying,4.476
anothcr,4.476
anticipate,4.476
apparent,4.476
applies,4.476
appraoched,4.476
appreciation,4.476
apprehend,4.476
aqaba,4.476
aqsa,4.476
arbiters,4.476
arising,4.476
aromatic,4.476
arteries,4.476
artery,4.476
artificial,4.476
assisted,4.476
asylum,4.476
attach,4.476
attempting,4.476
attorney,4.476
attracting,4.476
attraction,4.476
attribute,4.476
attributed,4.476
audible,4.476
authorized,4.476
available,4.476
avarice,4.476
avaricious,4.476
aversion,4.476
ayn,4.476
azar,4.476
ba,4.476
backbiter,4.476
bahirah,4.476
banana,4.476
bankrupt,4.476
baptizer,4.476
barely,4.476
bashfully,4.476
basis,4.476
battered,4.476
beautifully,4.476
bedeck,4.476
beneficiary,4.476
bewitch,4.476
biting,4.476
blacken,4.476
blackened,4.476
blackens,4.476
blameworthy,4.476
blink,4.476
boastfulness,4.476
bondsman,4.476
bosoms,4.476
braying,4.476
breeze,4.476
brewing,4.476
bridge,4.476
brightens,4.476
brilliantly,4.476
calculation,4.476
caller,4.476
campaign,4.476
camphor,4.476
carded,4.476
carpets,4.476
carrier,4.476
castles,4.476
catching,4.476
ceaselessly,4.476
challenged,4.476
challenges,4.476
chapters,4.476
characters,4.476
charities,4.476
cheating,4.476
cherish,4.476
cherished,4.476
chins,4.476
chokes,4.476
circling,4.476
clapping,4.476
clarified,4.476
clarifies,4.476
clarifying,4.476
claw,4.476
clayy,4.476
cleave,4.476
climate,4.476
climbing,4.476
cloaked,4.476
closest,4.476
collected,4.476
collects,4.476
columned,4.476
comfortable,4.476
commemorating,4.476
commencing,4.476
communication,4.476
community,4.476
compares,4.476
compensation,4.476
compense,4.476
complains,4.476
completing,4.476
comprehends,4.476
concrete,4.476
confine,4.476
confound,4.476
confrontation,4.476
confusing,4.476
conjectures,4.476
conquest,4.476
consequently,4.476
considerable,4.476
considerate,4.476
consistent,4.476
consisting,4.476
containers,4.476
context,4.476
conventionally,4.476
convincing,4.476
cooperate,4.476
cracks,4.476
creations,4.476
criticize,4.476
crowded,4.476
crumbled,4.476
crumbling,4.476
cycles,4.476
dam,4.476
dangers,4.476
darkening,4.476
darkest,4.476
date,4.476
deadline,4.476
deafen,4.476
decently,4.476
declines,4.476
declining,4.476
decreeing,4.476
deemed,4.476
deepest,4.476
defendant,4.476
defends,4.476
defenseless,4.476
defensible,4.476
defensive,4.476
deferred,4.476
deficiency,4.476
deliberate,4.476
denounces,4.476
dependable,4.476
depressed,4.476
deputation,4.476
desertion,4.476
despicable,4.476
despondent,4.476
destinies,4.476
destructor,4.476
detached,4.476
detention,4.476
developed,4.476
developing,4.476
deviation,4.476
deviations,4.476
deviators,4.476
devilish,4.476
dhil,4.476
dhul,4.476
dhulkifl,4.476
diameters,4.476
dictate,4.476
dictated,4.476
differed,4.476
dignified,4.476
dimwit,4.476
dimwits,4.476
disable,4.476
disastrous,4.476
disavow,4.476
disbelieves,4.476
disgusting,4.476
disintegrate,4.476
disintegrated,4.476
disliked,4.476
disliking,4.476
disloyalty,4.476
disowned,4.476
disposal,4.476
dispose,4.476
disregarding,4.476
dissimulation,4.476
distances,4.476
distort,4.476
ditches,4.476
dive,4.476
dived,4.476
divert,4.476
divinity,4.476
divulged,4.476
dominates,4.476
dominating,4.476
donate,4.476
dower,4.476
downtrodden,4.476
dreamt,4.476
drizzle,4.476
dues,4.476
durable,4.476
earlier,4.476
earn,4.476
earths,4.476
eclipsed,4.476
educated,4.476
effaces,4.476
efficient,4.476
ejected,4.476
elbows,4.476
elephant,4.476
eliminate,4.476
embryos,4.476
employer,4.476
enchained,4.476
encounter,4.476
endeared,4.476
engrossed,4.476
engulfs,4.476
enjoin,4.476
enjoined,4.476
enjoins,4.476
enlightens,4.476
enrage,4.476
ensue,4.476
entanglements,4.476
enthusiastically,4.476
entitled,4.476
enumerated,4.476
eram,4.476
establishment,4.476
establishments,4.476
evaluated,4.476
evert,4.476
evidently,4.476
ex,4.476
exceptional,4.476
exceptions,4.476
exclaim,4.476
exclaimed,4.476
exclusion,4.476
exclusively,4.476
exit,4.476
expands,4.476
expelling,4.476
expiated,4.476
explodes,4.476
expressed,4.476
extinct,4.476
extinguishes,4.476
extra,4.476
extract,4.476
extravagant,4.476
fabricated,4.476
fairly,4.476
fairness,4.476
fatal,4.476
fated,4.476
fatten,4.476
felicity,4.476
fibre,4.476
finalize,4.476
firewood,4.476
firmness,4.476
fixedly,4.476
flaw,4.476
flawless,4.476
flaws,4.476
floated,4.476
floats,4.476
flogged,4.476
flowery,4.476
foam,4.476
forelock,4.476
forgetful,4.476
forgivenes,4.476
forgiver,4.476
formations,4.476
fortunate,4.476
frailest,4.476
frankly,4.476
fraudulent,4.476
freezing,4.476
friday,4.476
fright,4.476
frustration,4.476
fueled,4.476
fullest,4.476
fundamental,4.476
gatherings,4.476
glancing,4.476
glorifies,4.476
goals,4.476
gospels,4.476
gossip,4.476
gossiping,4.476
gourd,4.476
grabbed,4.476
gradually,4.476
grandfathers,4.476
gratefully,4.476
grazing,4.476
greediest,4.476
grey,4.476
grieving,4.476
grounding,4.476
grudges,4.476
guarantor,4.476
guesswork,4.476
guilts,4.476
gushing,4.476
hami,4.476
handcuffed,4.476
happily,4.476
harming,4.476
harut,4.476
harvestable,4.476
hawiya,4.476
hawiyah,4.476
heinous,4.476
helplessness,4.476
hesitant,4.476
hijr,4.476
hiring,4.476
hives,4.476
hoarded,4.476
homely,4.476
hoofs,4.476
humanity,4.476
hunayn,4.476
hurl,4.476
hurricane,4.476
husk,4.476
hutamah,4.476
hypocrisies,4.476
ibah,4.476
identical,4.476
ignominy,4.476
ignoring,4.476
illusion,4.476
imbalance,4.476
immigrant,4.476
immigrants,4.476
impregnating,4.476
impression,4.476
improve,4.476
improves,4.476
inattentive,4.476
incantations,4.476
incite,4.476
indestructible,4.476
indirect,4.476
indiscriminately,4.476
indulging,4.476
infidel,4.476
influence,4.476
ingratitude,4.476
initially,4.476
initiative,4.476
insanity,4.476
insight,4.476
inspected,4.476
instigator,4.476
instituted,4.476
instructive,4.476
intends,4.476
intensified,4.476
intensifies,4.476
intercedes,4.476
intercourse,4.476
intolerable,4.476
intoxication,4.476
introduced,4.476
intruders,4.476
invalidate,4.476
inventions,4.476
invested,4.476
investigations,4.476
investment,4.476
invincible,4.476
inviolable,4.476
invoked,4.476
irrigated,4.476
issuing,4.476
jewelled,4.476
jihad,4.476
joining,4.476
judi,4.476
jugular,4.476
kaf,4.476
keen,4.476
kifl,4.476
killer,4.476
